S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
33	110426.076691156	55708.8732012939	5342.84386501528	0	0	0	0	0	0	0	0	0	683.083224355189	375.765403076794	49.0867284146406	45240.2186739314	23920.5857436855	2708.94580514997	0	0	0	0	0	0	0	0	0	70.3895103457279	38.9484390975685	5.18731307786809	3214.04035396126	1996.50139667142	341.207541353573	0	0	0	0	0	0	0	0	0	0.0720538398418392	0.0465159274706684	0.00898214333024922
34	110368.773699669	55670.5631072113	5334.56120192304	0	0	0	0	0	0	0	0	0	740.886962024248	414.383887830058	57.4246770000849	45240.1742347014	23920.5607411468	2708.94260342937	0	0	0	0	0	0	0	0	0	75.3164958649318	42.2661565046558	5.91942351098382	3214.01513290184	1996.48462933019	341.20430264163	0	0	0	0	0	0	0	0	0	0.0176747546321228	0.011685360147173	0.00240563162872627
35	110363.337212318	55664.9148439752	5332.85297214409	0	0	0	0	0	0	0	0	0	746.321765081569	420.054216648766	59.146437899896	45240.2032656285	23920.5720681357	2708.94134239773	0	0	0	0	0	0	0	0	0	78.4357258147973	44.5501252890179	6.45211624966961	3213.97624690724	1996.45797375677	341.198373919336	0	0	0	0	0	0	0	0	0	0.111411937933861	0.0737338476901097	0.0152066900137828
36	110472.923339877	55701.5172997857	5328.44609636175	0	0	0	0	0	0	0	0	0	636.426877253968	383.379194060862	63.5808852941373	45240.1913835187	23920.5702842979	2708.94341953394	0	0	0	0	0	0	0	0	0	66.175121150628	40.049968885464	6.72794271322126	3213.96771623074	1996.45385152857	341.198581362536	0	0	0	0	0	0	0	0	0	0.025373346205634	0.017285404088715	0.00381956340567803
37	110375.013037143	55653.4278163008	5324.74230048219	0	0	0	0	0	0	0	0	0	734.895125319631	431.756828909563	67.3132644285937	45240.1859761552	23920.5706462732	2708.9452146064	0	0	0	0	0	0	0	0	0	76.0805653227966	44.9231930471572	7.10622083413984	3213.93244274625	1996.42975713276	341.193436677193	0	0	0	0	0	0	0	0	0	0.0305136220422046	0.0205211854315174	0.00439971748194389
38	110421.543507407	55666.9670796653	5320.82652194316	0	0	0	0	0	0	0	0	0	687.676693160495	417.87288966543	71.2025411221477	45240.1588153355	23920.5413235082	2708.93488878952	0	0	0	0	0	0	0	0	0	72.7465575898824	44.4746893402294	7.70077708318601	3214.05583551193	1996.50968095509	341.208272903398	0	0	0	0	0	0	0	0	0	0.0478454864582246	0.0326213718203461	0.00723523691018689
39	110387.879020121	55688.0858218037	5340.52189860824	0	0	0	0	0	0	0	0	0	721.527091760534	396.686338027719	51.4245005660745	45240.2256365695	23920.5874800332	2708.94494089445	0	0	0	0	0	0	0	0	0	73.1988868183998	40.3635214516646	5.28539235168811	3214.04178636464	1996.50186621188	341.207539473918	0	0	0	0	0	0	0	0	0	0.0250225770849762	0.0161930158649489	0.00314926455975667
40	110425.833240686	55689.0934087939	5332.1886904472	0	0	0	0	0	0	0	0	0	683.852233413527	395.933040853322	59.8327624406557	45240.0318650929	23920.4717973484	2708.92695813447	0	0	0	0	0	0	0	0	0	70.2441249941517	40.8519879929148	6.25550430892189	3214.06565334135	1996.51711723942	341.210305611388	0	0	0	0	0	0	0	0	0	0.0238935841561524	0.0161319948212699	0.00349470690418874
41	110467.077830011	55721.3499113008	5340.25654827866	0	0	0	0	0	0	0	0	0	642.418781199853	363.530386999326	51.7298300868371	45240.210570964	23920.5772777056	2708.94275116179	0	0	0	0	0	0	0	0	0	66.5436987388892	37.9035629741277	5.50473619677939	3214.03680192312	1996.49779674599	341.206229017768	0	0	0	0	0	0	0	0	0	0.0503027631614446	0.0335668863809284	0.00707380195259598
42	110436.875767837	55708.4224093255	5340.62502760412	0	0	0	0	0	0	0	0	0	672.437027122127	376.334547211295	51.3327034212698	45240.0926298517	23920.5074519554	2708.93226513231	0	0	0	0	0	0	0	0	0	68.5024661635339	38.4818952275449	5.3139606647549	3214.03681417998	1996.49955442788	341.207575296757	0	0	0	0	0	0	0	0	0	0.0229132266961499	0.0151706948409367	0.00312391576180931
43	110469.234565167	55714.1007688171	5335.61450753053	0	0	0	0	0	0	0	0	0	639.935461502667	370.621042845349	56.3603436510671	45240.1835757395	23920.5649735554	2708.94259846528	0	0	0	0	0	0	0	0	0	65.5424129165416	38.113106472803	5.86438943075547	3214.06737037619	1996.5172590913	341.209906488361	0	0	0	0	0	0	0	0	0	0.0182832706629849	0.012357179873256	0.00268592297515119
44	110514.25313364	55728.4544347535	5333.09618697978	0	0	0	0	0	0	0	0	0	594.932160180816	356.335402353138	58.9133528745247	45240.2409638341	23920.5991941238	2708.94772324662	0	0	0	0	0	0	0	0	0	62.7655171839071	37.8552116813986	6.37688881010029	3214.02591316217	1996.49069986286	341.204928027151	0	0	0	0	0	0	0	0	0	0.0524314435088879	0.0358067348380034	0.00797147641864479
45	110451.423748007	55722.2100619255	5344.66292245716	0	0	0	0	0	0	0	0	0	657.878219304586	362.50966372167	47.2778807265601	45240.2063362918	23920.5792646087	2708.94516413642	0	0	0	0	0	0	0	0	0	66.5761874451498	36.7773929778295	4.83703936079079	3214.0182641853	1996.48640533074	341.20448254814	0	0	0	0	0	0	0	0	0	0.0182293498301884	0.0117534178419752	0.00226497909661479
46	110325.724813167	55649.485164778	5333.58163086343	0	0	0	0	0	0	0	0	0	783.955817667231	435.455554714473	58.3945690343144	45240.281759076	23920.6250600165	2708.95251111727	0	0	0	0	0	0	0	0	0	79.8644110166293	44.5239354560232	6.04263812741279	3213.99734162975	1996.47191093939	341.201309430708	0	0	0	0	0	0	0	0	0	0.0286575474567508	0.0186600304648761	0.00368364853685026
47	110469.840629108	55722.5479428449	5340.40104412566	0	0	0	0	0	0	0	0	0	639.181999070699	362.061851693447	51.5453633565676	45240.2326712949	23920.5919908676	2708.94578680623	0	0	0	0	0	0	0	0	0	65.953132930058	37.5800106694401	5.45004740834636	3214.00330158261	1996.4769105125	341.20271393883	0	0	0	0	0	0	0	0	0	0.0445505488643015	0.029932895771486	0.00640735471109046
48	110469.902249689	55720.004975691	5338.81940437361	0	0	0	0	0	0	0	0	0	639.224987110173	364.680736963759	53.1460267884063	45240.2110161622	23920.578115532	2708.94290153249	0	0	0	0	0	0	0	0	0	66.7537410858527	38.3803113065677	5.72699281300579	3214.02093372022	1996.48525023164	341.202819248794	0	0	0	0	0	0	0	0	0	0.0623046334152593	0.0419311323864616	0.00901450182740116
